genero;cantor;album;ano;titulo_musica;compositor;letra
sertanejo;Bruno e Marrone;Popularidade;1997;Goiás é Mais;Moacyr Franco;"Deus me deu a chance de anda pelo mundo.
De voar bem alto, mergulhar bem fundo.
Já domei leão, já brinquei na neve.
China e Japão eu disse até breve.

Esse é meu país sem comparação.
Já tem o formato do coração.
Todo canto é lindo pra mim tanto faz.
Quando eu quero mais.
Eu vou pra goiás.

Rasguei o amazonas para o litoral,.
Me benzi nas ondas de areia e sal.
Abracei cantando de São Paulo ao sul.
Já chorei em Minas na Montanha Azul.

Ouro de Rondônia.
Flor do Cariri.
Peixe de Vitória.
Boi do Piauí.
Namorar no rio, viver carnaval.
A mulher de bronze lá do Pantanal.

Esse é meu país...."
sertanejo;Bruno e Marrone;Popularidade;1997;Apenas um Sorriso;Alexandre,Fátima Leão,Netto;"Basta apenas um sorriso, pra que eu volte pra você.
Esse amor não ta perdido, não há nada proibido.
Não tem nada pra esconder.
Basta apenas um sorriso, um sorriso é o perdão.
Um sorriso muda tudo, um sorriso muda o mundo.
E faz feliz um coração.
Eu já quebrei a cara procurando por aí.
Abraço igual ao seu nunca se aproximou de mim.
Amores que vieram me causaram tanto mal.
Você é diferente, você é especial.
As bocas que beijei eram geladas sem sabor.
Os corpos que abracei brincaram de fazer amor.
Nas camas que deitei eu só amarrotei lençol.
Meu mundo sem o seu é feito a terra sem o sol."
sertanejo;Bruno e Marrone;Popularidade;1997;Pago Calado;Bruno,Felipe;"Vai embora às sete horas da manhã.
Nem me beija quando vai se despedir.
Fico sozinho, sozinho.

Só me diz o preço por aquela noite.
Me machuca, fere o peito como açoite.
Pago calado, calado.

Todo dia é um sufoco é uma tortura.
Em pensar que pode estar n'outra aventura.
Isso me mata, me mata, me mata.

Estou apaixonado, estou perdido.
Amor desesperado, amor bandido.
Que jamais eu posso ter em minhas mãos.
Te dou a minha vida o meu mundo.
Não quero seu amor por um segundo.
Eu quero seu amor por toda vida.

Fica comigo."
sertanejo;Bruno e Marrone;Popularidade;1997;Surto de Amor (part. Jorge & Mateus);Daniel Deolli,Davi Jonas,Edu Moura,Matheus de Paula,Normani;"Ela tava tão linda.
Mesmo abraçando ele.
O amor da minha vida.
Sendo exibida de troféu por ele.

Vez ou outra me olhava.
Como quem diz: Vem cá.
E na frente do povo, num surto de amor.
Peguei ela nos braços e a festa parou.

A gente se beijando e o mundo caindo.
Um inconformado e dois doido varrido.
E os convidados de queixo caído.
Me vendo levar ela embora comigo.

A gente se beijando e o mundo caindo.
Um inconformado e dois doido varrido.
E os convidados de queixo caído.
Me vendo levar ela embora comigo.

Vez ou outra me olhava.
Como quem diz: Vem cá.
E na frente do povo, num surto de amor.
Peguei ela nos braços e a festa parou.

A gente se beijando e o mundo caindo.
Um inconformado e dois doido varrido.
E os convidados de queixo caído.
Me vendo levar ela embora comigo.

A gente se beijando e o mundo caindo.
Um inconformado e dois doido varrido.
E os convidados de queixo caído.
Me vendo levar ela embora comigo.

Os convidados de queixo caído.
Me vendo levar ela embora comigo."
sertanejo;Bruno e Marrone;Popularidade;1997;Boate Azul;Tomaz,Benedito Seviero;"Doente de amor, procurei remédio na vida noturna.
Com a flor da noite em uma boate aqui na zona sul.
A dor do amor é com outro amor que a gente cura.
Vim curar a dor desse mal de amor na boate azul.

E quando a noite vai se agonizando no clarão da aurora.
Os integrantes da vida noturna se foram dormir.
E a dama da noite que estava comigo também foi embora.
Fecharam-se as portas, sozinho de novo tive que sair.

Sair de que jeito se nem sei o rumo para onde vou.
Muito vagamente me lembro que estou.
Em uma boate aqui na zona sul.
Eu bebi demais e não consigo me lembrar sequer.
Qual era o nome daquela mulher.
A flor da noite na boate azul."
sertanejo;Bruno e Marrone;Popularidade;1997;Dormi Na Praça;Elias Muniz,Fátima Leão;"Caminhei sozinho pela rua.
Falei com as estrelas e com a Lua.
Deitei no banco da praça, tentando te esquecer.
Adormeci e sonhei com você.

No sonho, você veio provocante.
Me deu um beijo doce e me abraçou.
E bem na hora H, no ponto alto do amor.
Já era dia, o guarda me acordou.

Seu guarda, eu não sou vagabundo.
Eu não sou delinquente.
Sou um cara carente.
Eu dormi na praça pensando nela.

Seu guarda, seja meu amigo.
Me bata, me prenda.
Faça tudo comigo.
Mas não me deixe ficar sem ela.

No sonho você veio provocante.
Me deu um beijo doce e me abraçou.
E bem na hora H, no ponto alto do amor.
Já era dia, o guarda me acordou.

Seu guarda, eu não sou vagabundo.
Eu não sou delinquente.
Sou um cara carente.
Eu dormi na praça pensando nela.

Seu guarda, seja meu amigo.
Me bata, me prenda.
Faça tudo comigo.
Mas não me deixe ficar sem ela."
sertanejo;Bruno e Marrone;Popularidade;1997;Meu Disfarce;Carlos Colla,Chico Roque;"Você vê esse meu jeito de pessoa liberada.
Mas não sabe que por dentro não é isso, eu não sou nada.
Tenho ares de serpente, mas em casos de amor.
Sou pequeno, sou carente, sou tão frágil sonhador.

Eu me pinto e me disfarço, companheiro do perigo.
Eu me solto em sua festa, mas sozinho eu não consigo.
Digo coisas que não faço, faço coisas que eu não digo.
Quero ser o seu amado, não somente seu amigo.

Cada vez, que eu sinto um beijo seu na minha face.
Eu luto pra manter o meu disfarce.
E não deixar tão claro que te quero.
Cada vez, se torna mais difícil o meu teatro.
Não dá mais pra fugir do seu contato.
Estou apaixonado por você."
sertanejo;Bruno e Marrone;Popularidade;1997;Vida Vazia;Bruno,Felipe;"Depois que você foi embora.
A solidão entrou, trancou a porta.
E não me deixa mais.
Eu já tentei sair.
Tentei fugir, não consegui.
Eu já não tenho paz.

Até o meu sorriso é tão sem graça.
Não há nada que desfaça.
Essa tristeza em meu olhar.

O que é que eu vou fazer pra te esquecer?.
O que é que eu vou fazer pra não sofrer?.
O que é que eu faço pra você voltar.
Pra minha vida?.

Vida vazia, saudade sua.
Dia nublado, vento gelado.
Noite sem lua.
Vida vazia de sentimento.
Noite sem sono, no abandono.
Eu não aguento.

Até o meu sorriso é tão sem graça.
Não há nada que disfarça.
Essa tristeza em meu olhar.

O que é que eu vou fazer pra te esquecer?.
O que é que eu vou fazer pra não sofrer?.
O que é que eu faço pra você voltar.
Pra minha vida?.

Vida vazia, saudade sua.
Dia nublado, vento gelado.
Noite sem lua.
Vida vazia de sentimento.
Noite sem sono, no abandono.
Eu não aguento.

Vida vazia, oh oh oh.
Dia nublado, vento gelado.
Noite sem lua.
Vida vazia de sentimento.
Noite sem sono, no abandono.
Eu não aguento."
sertanejo;Bruno e Marrone;Popularidade;1997;Por Um Minuto;Claudio Rabello;"Todos os amantes adormeceram.
Todas as palavras já se calaram.
Já não vive o mundo em que se perdeu.
Nem as madrugadas em que se amaram.

Quero sentir.
Quero ouvir.

Seus passos de volta à minha porta.
Pra dizer que me amava quando estava longe.
E deixar que amanhã, juntos nos encontre.
E que passe a ser vida o que hoje é só sonho.

E que se acabem os segredos.
E que se aumente os desejos.

E assim, quando eu te beijo.
Que mude o destino por um minuto.
Que meu corpo encontre seu corpo.
Num prazer absoluto.

E assim, quando eu te abraço.
Me aperte em seus braços por um minuto.
De um jeito que só você sabe.
De um jeito que só eu sei.

Já não há razão pra não ser pra sempre.
Essa vez há de ser, tem que ser diferente.
Não me deixe sozinho, nem mesmo um pouco.
Esse pouco me deixa cada vez mais louco.

E que se acabem os segredos.
E que se aumente os desejos.

E assim, quando eu te beijo.
Que mude o destino por um minuto.
Que meu corpo encontre seu corpo.
Num prazer absoluto.

E assim, quando eu te abraço.
Me aperte em seus braços por um minuto.
De um jeito que só você sabe.
De um jeito que só eu sei."
sertanejo;Bruno e Marrone;Popularidade;1997;Na Conta da Loucura;Vine Show,RennO,Vinicius Poeta;"Gosto.
Das suas mãos atrevidas.
Desse seu olhar maldoso.
Suas frases provocantes.
Desse jogo corpo a corpo.

Você é o defeito que eu gosto de ter.
Se for pra errar tem que ser com você.

Quero.
Sua cama passageira.
A sua temperatura.
Traz a loucura pro quarto.
Deixa a razão na rua.
Temos uma noite inteira.
Pra fazer o que quiser.

Conte mais uma mentira.
Que sou diferente.
Que gosta da gente, eu vou acreditar.
Relaxa.
Não precisa estar nem aqui quando eu acordar.

Põe mais uma noite aí na conta da loucura.
Hoje o desejo é quem vai levar a culpa.
Do cabelo bagunçado, perfume misturado.
Meus olhos passeando no teu corpo todo.

Põe mais uma noite aí na conta da loucura.
Hoje o desejo é quem vai levar a culpa.
Do cabelo bagunçado, perfume misturado.
Meus olhos passeando no teu corpo todo.

Coração nem precisa saber.
Que hoje eu tô com você.
Coração nem precisa saber.
Que hoje eu tô com você.

Conte mais uma mentira.
Que sou diferente.
Que gosta da gente, eu vou acreditar.
Relaxa.
Não precisa estar nem aqui quando eu acordar.

Põe mais uma noite aí na conta da loucura.
Hoje o desejo é quem vai levar a culpa.
Do cabelo bagunçado, perfume misturado.
Meus olhos passeando no teu corpo todo.

Põe mais uma noite aí na conta da loucura.
Hoje o desejo é quem vai levar a culpa.
Do cabelo bagunçado, perfume misturado.
Meus olhos passeando no teu corpo todo.

Coração nem precisa saber.
Que hoje eu tô com você.
Coração nem precisa saber.
Que hoje eu tô com você."
sertanejo;Bruno e Marrone;Popularidade;1997;Beijo de Varanda;Danillo Dávilla,Elcio Di Carvalho,Junior Pepato,LARI FERREIRA;"Todo santo dia, é mais um dia pra te esquecer.
Acabei de ouvir a nossa música no rádio e na TV.
O que será que isso quer dizer?.

Tava ali fazendo palavra cruzada.
Pra ver se o tempo passa.
E o seu nome apareceu.
Agora à pouco um vídeo no Youtube.
E como de costume sabe o que aconteceu.
Aquela cena veio e acabou comigo.
No terceiro replay eu já tinha me convencido.
Que falta você.

Nem vou culpar o vento por essa bagunça.
Se fui eu que deixei a janela aberta.
Então é minha culpa ai ai.
E já que entrou na minha vida, leve é toda a sua.
Quero aquele beijo de varanda e a lua de testemunha.
Eu tô até com ciúme.
O vento deve estar usando o seu perfume."
sertanejo;Bruno e Marrone;Popularidade;1997;Bijuteria;Carlos Colla,Chico Roque;"Quando a noite cai.
É que eu sinto a falta.
Que você me faz.
Saudade em quem não passa.
E nem me deixa em paz.
A sombra de um amor.
Que já brilhou demais.

Você foi prá mim.
A coisa mais bonita.
Que me aconteceu.
Não pode imaginar.
Os sonhos que me deu.
E quanta insegurança.
Me deixou o adeus.

Amei você.
Sem truque.
Sem maldade.
Fiz o meu papel.
Eu quis lhe oferecer.
O que ninguém me deu.
Você não acredita.
Mas eu fui fiel.

Amei você.
Mas hoje posso ver.
Que foi melhor assim.
Preciso te esquecer.
Prá me lembrar de mim.
A vida continua.

E no brilho.
De uma pedra falsa.
Dei amor.
A quem não merecia.
Eu pensei que era.
Uma jóia rara.
Era bijuteria.
Das mentiras.
Das palavras doces.
Vi calor no teu olhar.
Tão frio.
Da beleza.
Do teu rosto esconde.
Um coração vazio.

Amei você.
Sem truques.
Sem maldade.
Fiz o meu papel.
Eu quis lhe oferecer.
O que ninguém me deu.
Você não acredita.
Mas eu fui fiel, fui fiel.

Amei você.
Mas hoje posso ver.
Que foi melhor assim.
Preciso te esquecer.
Prá me lembrar de mim.
A vida continua.

E no brilho.
De uma pedra falsa.
Dei amor.
A quem não merecia.
Eu pensei que era.
Uma jóia rara.
Era bijuteria.
Das mentiras.
Das palavras doces.
Vi calor no teu olhar.
Tão frio.
Da beleza.
Do teu rosto esconde.
Um coração vazio."
sertanejo;Bruno e Marrone;Popularidade;1997;Quatro Fases;Rafael Almeida;"Você sabe que eu te amo.
E que não preciso provar nada pra ninguém.
Também sabe dos meus planos.
Inclusive que eu não consigo ficar sem seu beijo.
Ele me acalma até quando o meu nível de estresse tá mais alto.
Sabe do meu ponto fraco.

Ah, seu jeito.
Às vezes calma o mundo, às vezes fica agitado.
Isso que me deixa 100% encantado.

De Lua em Lua você também muda suas fases.
Eu tenho uma, você tem é quatro fases.
Ciumenta, emotiva e revoltada.
Falta uma: Apaixonada em mim.

O seu beijo.
Ele me acalma até quando o meu nível de estresse tá mais alto.
Sabe do meu ponto fraco.
Ah, seu jeito.
Às vezes calma o mundo, às vezes fica agitado.
Isso que me deixa 100% encantado.

De Lua em Lua você também muda suas fases.
Eu tenho uma, você tem é quatro fases.
Ciumenta, emotiva e revoltada.
Falta uma: Apaixonada em mim.

De Lua em Lua você também muda suas fases.
Eu tenho uma, você tem é quatro fases.
Ciumenta, emotiva e revoltada.
Falta uma: Apaixonada em mim."
sertanejo;Bruno e Marrone;Sucessos;1997;Dormi Na Praça;Elias Muniz,Fátima Leão;"Caminhei sozinho pela rua.
Falei com as estrelas e com a Lua.
Deitei no banco da praça, tentando te esquecer.
Adormeci e sonhei com você.

No sonho, você veio provocante.
Me deu um beijo doce e me abraçou.
E bem na hora H, no ponto alto do amor.
Já era dia, o guarda me acordou.

Seu guarda, eu não sou vagabundo.
Eu não sou delinquente.
Sou um cara carente.
Eu dormi na praça pensando nela.

Seu guarda, seja meu amigo.
Me bata, me prenda.
Faça tudo comigo.
Mas não me deixe ficar sem ela.

No sonho você veio provocante.
Me deu um beijo doce e me abraçou.
E bem na hora H, no ponto alto do amor.
Já era dia, o guarda me acordou.

Seu guarda, eu não sou vagabundo.
Eu não sou delinquente.
Sou um cara carente.
Eu dormi na praça pensando nela.

Seu guarda, seja meu amigo.
Me bata, me prenda.
Faça tudo comigo.
Mas não me deixe ficar sem ela."
sertanejo;Bruno e Marrone;Sucessos;1997;Te Amo E Não Te Quero;;"Pegue tudo aquilo que é seu.
Vá prá bem longe de mim.
Eu vou te tirar do meu peito.
Não tem outro jeito.
Vá embora....

Só deixe uma fotografia.
No bolso do meu paletó.
Ficar com você, sem você.
Te querer, por querer.
Eu prefiro só....

Não me fale.
De amor na saída.
Nem me olhe.
Como quem vai chorar.
Não me dê.
Aquele beijo gostoso.
Que é bem perigoso.
De pedir prá ficar....

Não quero que aconteça outra vez.
Tudo aquilo que aconteceu.
Quantas vezes te mandei embora.
Mais chegando a hora.
Quem chorou foi eu....

Não te quero mais.
Não vou chorar.
Na hora da partida.
Eu vou tirar.
Você da minha vida.
De hoje em diante.
Eu não te quero mais.
Não te quero mais.
O seu amor prá mim.
Foi muito pouco.
Te amo tanto.
E nem que eu fique louco.
De hoje em diante.
Eu não te quero mais....

Não me fale.
De amor na saída.
Nem me olhe.
Como quem vai chorar.
Não me dê.
Aquele beijo gostoso.
Que é bem perigoso.
De pedir prá ficar....

Não quero que aconteça outra vez.
Tudo aquilo, que aconteceu.
Quantas vezes te mandei embora.
Mais chegando a hora.
Quem chorou foi eu....

Não te quero mais.
Não vou chorar.
Na hora da partida.
Eu vou tirar você.
Da minha vida.
De hoje em diante.
Eu não te quero mais....

Não te quero mais.
O seu amor prá mim.
Foi muito pouco.
Te amo tanto.
E nem que eu fique louco.
De hoje em diante.
Eu não te quero mais...."
sertanejo;Bruno e Marrone;Sucessos;1997;Faz De Conta;Felipe,Elias Muniz,Bruno;"O que será que tá acontecendo.
Eu não consigo te entender.
Talvez você esteja me aprontando.
E eu aqui me acabando.
De saudade de você.

Por que será que deu seu telefone.
Se eu ligo pra você você nem liga.
Se não atende então me desespero.
Será que a mulher que eu quero.
Não passa de uma bandida.

Não, não pode ser.
Não posso acreditar.
Que era tudo mentira.
O que me disse o seu olhar.

Não não pode ser.
Tô de cabeça tonta.
Não faça do amor um jogo .
De faz de conta."
sertanejo;Bruno e Marrone;Sucessos;1997;Apenas Um Sorriso;Alexandre,Fátima Leão,Netto;"Basta apenas um sorriso, pra que eu volte pra você.
Esse amor não ta perdido, não há nada proibido.
Não tem nada pra esconder.
Basta apenas um sorriso, um sorriso é o perdão.
Um sorriso muda tudo, um sorriso muda o mundo.
E faz feliz um coração.
Eu já quebrei a cara procurando por aí.
Abraço igual ao seu nunca se aproximou de mim.
Amores que vieram me causaram tanto mal.
Você é diferente, você é especial.
As bocas que beijei eram geladas sem sabor.
Os corpos que abracei brincaram de fazer amor.
Nas camas que deitei eu só amarrotei lençol.
Meu mundo sem o seu é feito a terra sem o sol."
sertanejo;Bruno e Marrone;Sucessos;1997;Acorrentado em Você;Eliaz Muniz;"Eu não sei o que é que eu faço.
Estou num beco sem saída.
Não consigo tirar você da minha vida.
Era só uma brincadeira.
Era só uma aventura.
De repente virou um vício.
De repente virou loucura.

Eu não sei o que é que eu faço.
Por que é que eu fui brincar com fogo.
O meu coração se distraiu.
E entregou o jogo.
Faço tudo que posso eu luto.
Pra quebrar essa corrente.
Eu me viro até do avesso.
Pra parar de pensar na gente.

Mas na hora que dá vontade.
Não tem jeito eu não me seguro.
Na batalha com a saudade.
Eu me rendo e te procuro.
Já cansei de brigar comigo.
E não consigo te esquecer.
Eu me sinto acorrentado em você."
sertanejo;Bruno e Marrone;Sucessos;1997;Machuca Demais;Marcos Maceiõ,Waldir Luz;"Você machuca demais, esse meu coração.
Depois vem beijando, sorrindo pedindo perdão.
Eu não consigo entender, essa louca paixão.
Eu não sou dono de mim , estou nas suas mãos.
Queria poder dizer não, e não te procurar.
Cumprir todas as vezes que eu digo, que vou te deixar.
Você sempre arranja um jeitinho.
Me ganha, me faz um carinho.
Faz gostoso, faz gostoso, demais.
(Refrão).
Tira a roupa, fica louca.
Você nos meus braços do jeito que Deus concedeu.
Você e eu.
Tira a roupa, fica louca.
Eu sempre perdou você.
Eu te amo demais.
Eu te amo demais.
Eu sempre perdou você.
Eu te amo demais."
sertanejo;Bruno e Marrone;Sucessos;1997;Tá Combinado Assim;Alexandre,Rick;"Então tá combinado assim.
Eu vou cuidar de mim.
E você vai cuidar da sua vida.

Tá resolvido então.
De acordo e comunhão.
Melhor a despedida.

Já é fato consumado.
Entre nós tudo acabado.
E nada mais resta a dizer.

Sem beijo, sem abraço, sem adeus.
Não olhe nos meus olhos.
Que eu não vou olhar nos seus.
Pois eu já não sou você.
E nós não somos nada.

Não deu pra mudar o fim.
Fica combinado assim.
Cada um na sua estrada.

E a gente não se liga.
Não se fala, não se procura.
Senão o mal não para.
Não sara, não cura.

Já é fato consumado.
Entre nós tudo acabado.
E nada mais resta a dizer.

Sem beijo, sem abraço, sem adeus.
Não olhe nos meus olhos.
Que eu não vou olhar nos seus.
Pois eu já não sou você.
E nós não somos nada.

Não deu pra mudar o fim.
Fica combinado assim.
Cada um na sua estrada.

E a gente não se liga.
Não se fala, não se procura.
Senão o mal não para.
Não sara, não cura.

Então tá combinado assim."
sertanejo;Bruno e Marrone;Sucessos;1997;Fruto Especial;Fátima Leão;"Gosto quando sua mão.
Vem passear no meu corpo.
Atrevida me assanha.
Me atiça, me arranha.
Me deixando quase louco.

Gosto quando seu olhar.
Quer te ver dentro do meu.
Minha pupila dilata.
Num segundo ela relata.
Que o meu amor é seu.

Só sei que você faz.
De um jeito assim.
Que alguém jamais.
Tirou de mim.
O puro mel.
Que eu guardei para adoçar.
O fruto especial.
Só sei que você dá.
Tudo que tem.
Igual a você.
Não há ninguém.
Um alto astral.
Te amar é um bem.
Que apaga qualquer mal."
sertanejo;Bruno e Marrone;Sucessos;1997;Goiás É Mais;Moacyr Franco;"Deus me deu a chance de anda pelo mundo.
De voar bem alto, mergulhar bem fundo.
Já domei leão, já brinquei na neve.
China e Japão eu disse até breve.

Esse é meu país sem comparação.
Já tem o formato do coração.
Todo canto é lindo pra mim tanto faz.
Quando eu quero mais.
Eu vou pra goiás.

Rasguei o amazonas para o litoral,.
Me benzi nas ondas de areia e sal.
Abracei cantando de São Paulo ao sul.
Já chorei em Minas na Montanha Azul.

Ouro de Rondônia.
Flor do Cariri.
Peixe de Vitória.
Boi do Piauí.
Namorar no rio, viver carnaval.
A mulher de bronze lá do Pantanal.

Esse é meu país...."
sertanejo;Bruno e Marrone;Sucessos;1997;Preciso Amar De Novo;;"Preciso te ver de novo aqui.
Como a primeira noite de amor.
O mesmo perfume, o mesmo batom.
O mesmo desejo, como começou.

Preciso te ter de novo aqui.
O mesmo sorriso, o mesmo olhar.
Preciso te ter aqui dentro de mim.
Pra nunca mais ouvir você chorar.

Sentir de novo o coração bater e a paixão acontecer.
Sentir você, amar você.
Como a primeira noite juntos, o amor aconteceu.
Amei você, senti você.

Preciso te ter de novo aqui.
O mesmo sorriso o mesmo olhar.
Preciso te ter aqui dentro de mim.
Pra nunca mais ouvir você chorar.

Sentir de novo o coração bater e a paixão acontecer.
Sentir você, amar você.
Como a primeira noite juntos, o amor aconteceu.
Senti você, amei você.

Sentir de novo o coração bater e a paixão acontecer.
Sentir você, amar você.
Como a primeira noite juntos, o amor aconteceu.
Senti você, amei você."
sertanejo;Bruno e Marrone;Sucessos;1997;Não Brinque De Amor Comigo;Alexandre,Fátima Leão,Netto;"Não brinque de amor comigo.
Eu já não aguento.
Palavras bonitas tapeam.
Mas se vão com o vento.
Os atos são mais importantes.
E mais convincentes.
Há tempo deixamos a fase de adolescentes.
Amor eu preciso ancorar em um porto seguro.
Não posso ver rmeu coração dando gritos no escuro.
Por isso me diz se eu sou seu amor de verdade.
Não dá pra viver esperando pela sua saudade.
Vem, vem pra ficar de uma vez.
Eu te quero a toda hora, amor.
Não vá embora, amor, não vá embora.
Vem tirar a solidão de mim.
Fique aqui, não vá embora.
Seu lugar é nesse coração que chora.."
sertanejo;Bruno e Marrone;Sucessos;1997;Favo De Mel;Bruno,Felipe;"Te liguei para testar o seu amor.
E mudei a minha voz naquele instante.
Te falei coisas que mexem e emocionam o coração.
Insisti em te encontrar pra te falar dessa paixão.

Mas você me respondeu tão decidida.
Que havia em sua vida um outro homem.
Me falou que tem por ele o maior amor do mundo.
Disse tudo e logo revelou meu nome.

Você meu favo de mel, pedaço do céu no meu coração.
Você, você, meu raio de luz, a luz que conduz.
A nossa paixão."
sertanejo;Bruno e Marrone;Sucessos;1997;É Nisso Que Dá;Cristiano Caires;"É nisso que dá.
Você sai do banho sem roupa nenhuma.
Pra me provocar.
Me chama ""vem cá"".
Eu vou excitado pensando na transa.
Que pode rolar.
É nisso que dá.

Sou gato e sapato fazendo de tudo.
Pra te agradar.
Mas você me dá.
Apenas um beijo dizendo ""boa noite"".
E vai se deitar.

Cansei, de ser seu brinquedo.
Perdi o meu medo e vou te deixar.
Peguei, somente o que é meu.
Pois nada que é seu vale a pena levar.
Vale a pena levar.

Deixei, um bilhete no espelho.
Escrito em vermelho pra você lembrar.
Você não cuidou com carinho e o seu brinquedinho.
Acabou por quebrar.
É nisso que dá.

Cansei, de ser seu brinquedo.
Perdi o meu medo e vou te deixar.
Peguei, somente o que é meu.
Pois nada que é seu vale a pena levar.
Vale a pena levar.

Deixei, um bilhete no espelho.
Escrito em vermelho pra você lembrar.
Você não cuidou com carinho e o seu brinquedinho.
Acabou por quebrar.
É nisso que dá.

Cansei de esperar.
É nisso que dá.
Não dá pra voltar.
É nisso que dá.
Cansei de esperar.
É nisso que dá.
Não dá pra voltar.
É nisso que dá."
sertanejo;Bruno e Marrone;Sucessos;1997;O Campeão;Alexandre,Fátima Leão,Netto;"Se me vê com mulher feia pode crer que eu to doente	.
Se me vê de carro velho socorre que é acidente.
Se me vê comendo fruto eu já plantei a semente.
 .
Se me vê contendo história quem conta a história não mente	.
Quem me de cara feia é que só tem cerveja quente.
Nada no mundo me assusta sou um caboclo folgado.
 .
Gosto de ganhar dinheiro só pra ver o tutu guardado.
Dou esmola todo dia pra descontar meus pecados.
 .
Dou rasteira em serpente e coleciono burro bravo.

Compro o rei do café e dou de troco o rei do gado.
Numa rodada de truco o zap só sai comigo.

sete copa me dá tento na corrida do inimigo	.
Num jogo de futebol ninguém pode me marcar.
Eu bato o escanteio e corro pra cabecear.
E a galera grita gol vendo a rede balançar.
Me transformo num menino quando me prega a paixão.
 .
Misturo meu sentimento com viola e canção.
Quando quero um amor até me arrasto pelo chão.
 .
Não sou desobediente quando manda o coração.
Na escola do desejo sou doutor sou campeão."
sertanejo;Bruno e Marrone;Sucessos;1997;Surto de Amor (part. Jorge & Mateus);Daniel Deolli,Davi Jonas,Edu Moura,Matheus de Paula,Normani;"Ela tava tão linda.
Mesmo abraçando ele.
O amor da minha vida.
Sendo exibida de troféu por ele.

Vez ou outra me olhava.
Como quem diz: Vem cá.
E na frente do povo, num surto de amor.
Peguei ela nos braços e a festa parou.

A gente se beijando e o mundo caindo.
Um inconformado e dois doido varrido.
E os convidados de queixo caído.
Me vendo levar ela embora comigo.

A gente se beijando e o mundo caindo.
Um inconformado e dois doido varrido.
E os convidados de queixo caído.
Me vendo levar ela embora comigo.

Vez ou outra me olhava.
Como quem diz: Vem cá.
E na frente do povo, num surto de amor.
Peguei ela nos braços e a festa parou.

A gente se beijando e o mundo caindo.
Um inconformado e dois doido varrido.
E os convidados de queixo caído.
Me vendo levar ela embora comigo.

A gente se beijando e o mundo caindo.
Um inconformado e dois doido varrido.
E os convidados de queixo caído.
Me vendo levar ela embora comigo.

Os convidados de queixo caído.
Me vendo levar ela embora comigo."
sertanejo;Bruno e Marrone;Sucessos;1997;Boate Azul;Tomaz,Benedito Seviero;"Doente de amor, procurei remédio na vida noturna.
Com a flor da noite em uma boate aqui na zona sul.
A dor do amor é com outro amor que a gente cura.
Vim curar a dor desse mal de amor na boate azul.

E quando a noite vai se agonizando no clarão da aurora.
Os integrantes da vida noturna se foram dormir.
E a dama da noite que estava comigo também foi embora.
Fecharam-se as portas, sozinho de novo tive que sair.

Sair de que jeito se nem sei o rumo para onde vou.
Muito vagamente me lembro que estou.
Em uma boate aqui na zona sul.
Eu bebi demais e não consigo me lembrar sequer.
Qual era o nome daquela mulher.
A flor da noite na boate azul."
sertanejo;Bruno e Marrone;Sucessos;1997;Dormi Na Praça;Elias Muniz,Fátima Leão;"Caminhei sozinho pela rua.
Falei com as estrelas e com a Lua.
Deitei no banco da praça, tentando te esquecer.
Adormeci e sonhei com você.

No sonho, você veio provocante.
Me deu um beijo doce e me abraçou.
E bem na hora H, no ponto alto do amor.
Já era dia, o guarda me acordou.

Seu guarda, eu não sou vagabundo.
Eu não sou delinquente.
Sou um cara carente.
Eu dormi na praça pensando nela.

Seu guarda, seja meu amigo.
Me bata, me prenda.
Faça tudo comigo.
Mas não me deixe ficar sem ela.

No sonho você veio provocante.
Me deu um beijo doce e me abraçou.
E bem na hora H, no ponto alto do amor.
Já era dia, o guarda me acordou.

Seu guarda, eu não sou vagabundo.
Eu não sou delinquente.
Sou um cara carente.
Eu dormi na praça pensando nela.

Seu guarda, seja meu amigo.
Me bata, me prenda.
Faça tudo comigo.
Mas não me deixe ficar sem ela."
sertanejo;Bruno e Marrone;Sucessos;1997;Meu Disfarce;Carlos Colla,Chico Roque;"Você vê esse meu jeito de pessoa liberada.
Mas não sabe que por dentro não é isso, eu não sou nada.
Tenho ares de serpente, mas em casos de amor.
Sou pequeno, sou carente, sou tão frágil sonhador.

Eu me pinto e me disfarço, companheiro do perigo.
Eu me solto em sua festa, mas sozinho eu não consigo.
Digo coisas que não faço, faço coisas que eu não digo.
Quero ser o seu amado, não somente seu amigo.

Cada vez, que eu sinto um beijo seu na minha face.
Eu luto pra manter o meu disfarce.
E não deixar tão claro que te quero.
Cada vez, se torna mais difícil o meu teatro.
Não dá mais pra fugir do seu contato.
Estou apaixonado por você."
